n_lags,loss,lr,trend_reg,seasonality_reg,ar_reg,mse,rmse,mae,mape
20,SmoothL1Loss,0.1,10,10,10,34.76837295232518,5.5665614856078225,3.834293088966663,4.103313584048
20,SmoothL1Loss,1,0.1,0.5,0.1,3.305879527129403,1.741349272540109,1.270652805098998,1.331155034079412
20,SmoothL1Loss,1,0.1,0.5,10,63.476559476964276,7.506586459116183,4.098601378356613,4.364205415967465
20,SmoothL1Loss,1,0.1,10,0.1,15.765125149138381,3.747979408522661,2.2973749888279476,2.430975378122741
20,SmoothL1Loss,1,0.1,10,10,4.20137730274556,1.9503089238206603,1.3294734264568553,1.395191487499912
20,SmoothL1Loss,1,10,0.5,0.1,9.415986393699278,2.8994563024456466,1.983803858189327,2.109730286335235
20,SmoothL1Loss,1,10,0.5,10,1.4481323630648302,1.1795753951594419,1.0082387458746656,1.0432080857806172
20,SmoothL1Loss,1,10,10,0.1,0.7621709123393368,0.8666424131421091,0.8151088238868854,0.8235053800102858
20,SmoothL1Loss,1,10,10,10,232.10041024424888,14.356545139264618,9.098517299977686,9.746287256187394
20,SmoothL1Loss,10,0.1,0.5,0.1,0.02634052502662052,0.13558568141532448,0.11577084351894633,0.1320228638215539
20,SmoothL1Loss,10,0.1,0.5,10,53.6566287710591,6.905816130150468,3.613437184891567,3.8396907775011386
20,SmoothL1Loss,10,0.1,10,0.1,0.2927270662938089,0.5061085438166094,0.44755534391111096,0.4423732885219152
20,SmoothL1Loss,10,0.1,10,10,0.47143286346926966,0.6608076542039739,0.5940701521685007,0.5930826172693233
20,SmoothL1Loss,10,10,0.5,0.1,0.02518294625981586,0.132852551575155,0.11394560994416776,0.11903016648267109
20,SmoothL1Loss,10,10,0.5,10,0.05697862356030405,0.20248389904002304,0.1748369789988446,0.16573436563122967
20,SmoothL1Loss,10,10,10,0.1,0.03627596595266741,0.16035733695575366,0.13720430377310747,0.16075292059344265
20,SmoothL1Loss,10,10,10,10,0.0654749112085585,0.22088596812625824,0.19048369719571404,0.22272900287297143
20,MSE,0.001,0.1,0.5,0.1,0.11255250021967823,0.29582111956722634,0.2576739827260253,0.24627144366034523
20,MSE,0.001,0.1,0.5,10,0.12259654080377223,0.3129969209576121,0.2662162184481235,0.3049915452348313
20,MSE,0.001,0.1,10,0.1,0.2653214038513113,0.46063323544094303,0.2866490740669148,0.3184694008169316
20,MSE,0.001,0.1,10,10,0.03083552395394963,0.15488594731491587,0.12585723772663254,0.13152421861722458
20,MSE,0.001,10,0.5,0.1,4.461643500367625,2.025590308192684,1.0056406411003054,1.045260681301072
20,MSE,0.001,10,0.5,10,0.43458648755283896,0.6333047072837963,0.5690544452160876,0.5669415692770216
20,MSE,0.001,10,10,0.1,0.4430868518246098,0.639123992951355,0.5686433736098054,0.567377643355857
20,MSE,0.001,10,10,10,0.19883148028495462,0.4084905102016846,0.3569940364914605,0.34815644656852063
20,MSE,0.01,0.1,0.5,0.1,2.242032644568991,1.432195494985648,1.1285927356103598,1.1815379209291919
20,MSE,0.01,0.1,0.5,10,2.0471177709905235,1.3656991853736666,1.0656775849428086,1.1154777974135361
20,MSE,0.01,0.1,10,0.1,0.8362558300854425,0.9014455312337243,0.796416074460237,0.8188014307799995
20,MSE,0.01,0.1,10,10,1.8304168992167138,1.3000997613644396,1.0326615692584507,1.0769082542617359
20,MSE,0.01,10,0.5,0.1,16.98035375918615,3.8687082899264853,2.357036158419744,2.5045292840280307
20,MSE,0.01,10,0.5,10,2.158118167992471,1.4125211278220806,1.0619253613950388,1.1058124686102877
20,MSE,0.01,10,10,0.1,18.039047355965163,3.991573979703193,2.5357857368752845,2.6926257715462136
20,MSE,0.01,10,10,10,4.362937621358543,1.979791401027666,1.2976710452859739,1.3649580427347532
20,MSE,0.1,0.1,0.5,0.1,16.91394063255965,3.8584675225764355,2.5076449481749457,2.6659448061090987
20,MSE,0.1,0.1,0.5,10,87.80208113452575,8.842899437216618,4.717726203869322,5.010692847783469
20,MSE,0.1,0.1,10,0.1,1.3758885939189704,1.142953749232518,0.9696524294525731,1.0018512743308483
20,MSE,0.1,0.1,10,10,1.6328642545990701,1.2384672118141429,1.01091941869925,1.049617627148985
20,MSE,0.1,10,0.5,0.1,157.03200454155905,11.82265478207644,6.88578715289872,7.358991137867433
20,MSE,0.1,10,0.5,10,29.576624659900265,5.0689907414552255,2.95415483506565,3.154723428714612
20,MSE,0.1,10,10,0.1,101.59021942679543,9.51434902802212,4.7399437799676525,5.05315803903228
20,MSE,0.1,10,10,10,13.549527751389743,3.4754631894652848,2.355112772644974,2.496585988994112
20,MSE,1,0.1,0.5,0.1,3.264906430229385,1.7185491718640364,1.271156307288567,1.3330644055936465
20,MSE,1,0.1,0.5,10,0.5989993846648,0.7560671701544436,0.6897375823498096,0.6904735023499478
20,MSE,1,0.1,10,0.1,0.4333683998253337,0.6102336229801645,0.5323509882958856,0.5880483514856183
20,MSE,1,0.1,10,10,0.08220682900113219,0.24741889291944308,0.21738214291148203,0.20576910782574673
20,MSE,1,10,0.5,0.1,0.0705865727118347,0.230818129062802,0.1958029982929522,0.22856185238915255
20,MSE,1,10,0.5,10,0.33708277248476926,0.5357932512616046,0.48048813469651813,0.5323093617535914
20,MSE,1,10,10,0.1,0.21695759595255565,0.42423516269086853,0.36853210483226034,0.4147373940054425
20,MSE,1,10,10,10,0.10872597338289675,0.2918388450252847,0.24873206052733796,0.2870257261242164
20,MSE,10,0.1,0.5,0.1,0.6377784867545525,0.7821662408101964,0.7202131767243442,0.7215299012263972
20,MSE,10,0.1,0.5,10,1.3365648626556885,1.1306840419694995,0.9882042358347123,1.0193690417293333
20,MSE,10,0.1,10,0.1,0.7643422039696693,0.8659046172139929,0.803133811933059,0.8148212127231308
20,MSE,10,0.1,10,10,2.2465931670845443,1.4494687064646758,1.119173633187799,1.163456070043959
20,MSE,10,10,0.5,0.1,0.24461595561105173,0.4524212783354749,0.3864285942692558,0.433835977892504
20,MSE,10,10,0.5,10,0.15156293932262369,0.3501127840963831,0.2950164700527352,0.33669114024255464
20,MSE,10,10,10,0.1,0.22100317392592572,0.42837914766582186,0.371738077941109,0.41804177614517235
20,MSE,10,10,10,10,0.1704683168853423,0.3727595951837239,0.3187993461033185,0.3621043872044356
20,MAE,0.001,0.1,0.5,0.1,0.7492998448541487,0.8557307227044445,0.7615534820872701,0.7804807491541872
20,MAE,0.001,0.1,0.5,10,0.48047454177611815,0.669526902642629,0.5993944286751329,0.5984016850802514
20,MAE,0.001,0.1,10,0.1,0.37801470198225867,0.5858963512810722,0.5191085048956137,0.5164981576539787
20,MAE,0.001,0.1,10,10,0.34413909397507775,0.5545522191245745,0.4934921734396677,0.49004695559659067
20,MAE,0.001,10,0.5,0.1,0.42721085243958445,0.627853366387199,0.5602229541165331,0.5585313140761312
20,MAE,0.001,10,0.5,10,0.5797304448752336,0.7456441005685857,0.664688099416638,0.6659161281053299
20,MAE,0.001,10,10,0.1,0.4640739450434296,0.6594923508635144,0.589550561027765,0.5897800351982002
20,MAE,0.001,10,10,10,0.4969563226480174,0.6849342773570353,0.6110730730874396,0.6115061921370607
20,MAE,0.01,0.1,0.5,0.1,2.468484683531221,1.5096573434789242,1.1827528881831584,1.230257401198153
20,MAE,0.01,0.1,0.5,10,2.6342564717989485,1.5576427305065357,1.2055961873135392,1.2547589016205605
20,MAE,0.01,0.1,10,0.1,2.5393120643584166,1.5304873627280173,1.192716580565825,1.2409610495525796
20,MAE,0.01,0.1,10,10,2.6661517993743575,1.5660859931735978,1.2090722614820026,1.2585836316221333
20,MAE,0.01,10,0.5,0.1,1.743117068991012,1.2804062718880835,1.0694843202808728,1.1076614054929725
20,MAE,0.01,10,0.5,10,1.752781779192037,1.2851172207654502,1.0758637857870885,1.1140920128264937
20,MAE,0.01,10,10,0.1,26.467974760577338,4.848862774026026,2.820113269888802,2.9840480900681916
20,MAE,0.01,10,10,10,1.3530947926566155,1.136994323058109,0.9723042804601699,1.0027712835354374
20,MAE,0.1,0.1,0.5,0.1,2.125377726418308,1.40656526152301,1.140932480886724,1.1915959081530307
20,MAE,0.1,0.1,0.5,10,5.021202802267322,2.128115081893221,1.5334677989675063,1.6128102499655939
20,MAE,0.1,0.1,10,0.1,1.3472916563213109,1.1343846628065548,0.9795067022250448,1.016768727652528
20,MAE,0.1,0.1,10,10,3.173321472052564,1.7014760336846566,1.3141232741649167,1.3775314078674374
20,MAE,0.1,10,0.5,0.1,0.7641961237267572,0.8683685094682982,0.7819969096025858,0.8010021314683821
20,MAE,0.1,10,0.5,10,2.8784168736799076,1.6186441847464081,1.2983908893966691,1.373933214112805
20,MAE,0.1,10,10,0.1,1.1262499116865148,1.0365019160345081,0.9314215176704426,0.97421072909907
20,MAE,0.1,10,10,10,1.6510676698024935,1.2388407012916263,1.0386220832725572,1.0907776592455458
20,MAE,1,0.1,0.5,0.1,1.6010295968828463,1.2365802917906101,1.0336894023313221,1.068547015693567
20,MAE,1,0.1,0.5,10,6.080840367694979,2.3417788096074195,1.623271761528464,1.7087874118755795
20,MAE,1,0.1,10,0.1,4.173168429231263,1.9515392343804099,1.3843706360781969,1.4516089046895961
20,MAE,1,0.1,10,10,1.603667071454187,1.2312172313231167,1.043334508853885,1.0848413715407264
20,MAE,1,10,0.5,0.1,0.7363798159697672,0.8512247101571846,0.763038125901615,0.7924033334057808
20,MAE,1,10,0.5,10,23.282871456726397,4.535305391017757,2.725542820974968,2.894845328985666
20,MAE,1,10,10,0.1,45.03089221407178,6.309205404471268,3.9354158578511456,4.20631135448323
20,MAE,1,10,10,10,8.599572286557109,2.7684507288744906,1.776036896161193,1.8736743124708906
20,MAE,10,0.1,0.5,0.1,0.08434131280778948,0.25095834135566086,0.21961920527745493,0.20782976696129707
20,MAE,10,0.1,0.5,10,1.6652244520859503,1.2541747619746577,1.0570905407115485,1.0917433752498054
20,MAE,10,0.1,10,0.1,13.38168460122748,3.4541184016665345,2.0087180341505264,2.115977565481092
20,MAE,10,0.1,10,10,21.679950102921882,4.3907537628710465,2.386992006340142,2.522513001785035
20,MAE,10,10,0.5,0.1,0.2708144920276123,0.4848450122196524,0.4290749498613627,0.4235097317286025
20,MAE,10,10,0.5,10,0.24587145239316016,0.458848398199873,0.40624666836515544,0.39960675335955703
20,MAE,10,10,10,0.1,0.06010188551611174,0.20777287938856098,0.18094359342255617,0.17086600054990575
20,MAE,10,10,10,10,0.06275195724411506,0.21296710739971023,0.18454288073288175,0.17430669100106033
